Item1 Item2.X Item2.Y
168.0669952 411.7569 329.5268 
168.0752896 413.1844 327.9721 
168.0835968 414.74 326.1326 
168.0920576 416.1846 324.1557 
168.1003264 417.7115 321.9901 
168.108608 419.4698 320.1252 
168.1170816 421.3199 318.5309 
168.1252352 423.5198 316.7196 
168.1366912 425.5411 315.2329 
168.1419392 427.6107 313.7258 
168.1502592 429.2259 312.3584 
168.158592 431.4344 310.2122 
168.1670272 433.3435 308.2982 
168.1752192 435.2564 307.1115 
168.1835264 437.1606 306.0253 
168.191872 439.1994 305.1501 
168.2030208 441.3264 304.1984 
168.2085632 442.677 303.0091 
168.21696 444.4061 302.1124 
168.2251904 445.6699 300.8092 
168.2337024 447.5776 298.8813 
168.24192 449.1975 297.3166 
168.25024 450.6827 296.0058 
168.2585216 452.4871 294.8337 
168.2691712 454.6913 293.6342 
168.2751872 457.0789 292.0378 
168.2834944 459.5835 290.6873 
168.2918528 461.5452 289.4906 
168.3001984 463.893 287.6926 
168.3084928 466.2733 286.0025 
168.3168128 468.6156 284.4891 
168.3251456 470.5096 283.3713 
168.3335424 472.9936 282.2796 
168.3447552 475.3424 281.31 
168.3501568 477.5016 280.5352 
168.3585152 479.4938 279.6588 
168.3668352 481.4449 278.6188 
168.3751552 484.072 277.2607 
168.3834496 486.1217 275.7297 
168.3918464 487.833 274.6602 
168.4001792 490.228 273.5243 
168.4091264 493.1428 272.5032 
168.416832 495.9296 271.6977 
168.4253568 498.2628 270.266 
168.4334208 499.9059 269.3417 
168.4421248 502.2441 267.9226 
168.4500864 504.0739 266.4799 
168.4584576 505.8661 265.2592 
168.4668032 508.0606 264.3841 
168.475136 510.4689 263.6407 
168.4834688 513.2108 262.8829 
168.4946176 515.4839 262.119 
168.5000704 517.7467 261.1825 
168.5083904 520.4376 259.9814 
168.5167744 523.2062 258.5229 
168.5251456 526.079 257.3083 
168.5334144 528.5911 256.4818 
168.54176 531.3286 255.4481 
168.5500928 534.7985 254.6018 
168.5583872 537.7347 253.5605 
168.5671552 540.3571 252.918 
168.5754368 543.6373 251.7425 
168.58336 545.9058 250.6286 
168.5917312 548.6602 249.5342 
168.6000896 551.17 248.8988 
168.6083712 553.9946 248.4248 
168.6167424 556.6882 248.3474 
168.6252672 559.4125 248.4469 
168.6333184 561.4787 247.9031 
168.6420352 564.2627 246.9063 
168.650048 566.4494 245.9124 
168.6583552 568.2144 245.2459 
168.6666752 569.358 244.9025 
168.6749952 570.2852 244.8164 
168.683712 571.5835 244.5755 
168.691648 572.8829 244.494 
168.6999552 574.3891 244.5517 
168.7083136 575.8958 244.5744 
168.716672 577.3193 244.6205 
168.7249536 579.2149 244.4491 
168.7333248 581.5295 243.6399 
168.741696 584.2367 242.9547 
168.7499392 586.3117 243.2056 
168.7587072 588.4321 243.0672 
168.7670016 590.7872 243.0525 
168.7749632 592.502 243.1767 
168.7833088 594.484 243.2247 
168.7915776 596.7274 243.0511 
168.7999104 598.4898 242.7633 
168.8103296 601.35 241.9213 
168.8166016 604.0944 241.4491 
168.82496 606.2084 241.2886 
168.83328 608.3974 241.334 
168.841728 611.4312 241.2706 
168.8499456 614.2515 241.228 
168.85824 617.062 241.3627 
168.8668928 618.7733 241.2645 
168.874944 621.2419 241.5773 
168.8832512 624.3682 241.6875 
168.891584 627.4993 241.8652 
168.8998912 629.7135 242.1874 
168.9082624 633.3796 242.7573 
168.9170048 636.453 243.8032 
168.9252608 639.256 244.708 
168.9332224 641.3644 245.2914 
168.941568 644.6219 245.8421 
168.9498496 647.4435 246.1344 
168.958336 650.2721 246.8128 
168.9665536 653.2877 248.2166 
168.974848 655.3912 249.5812 
168.9833472 658.1604 251.3458 
168.991872 660.7059 252.9165 
168.9998208 662.9019 254.2384 
169.0081536 665.5155 255.4063 
169.0164736 667.6946 256.2819 
169.024832 670.48 257.3945 
169.0334208 672.7908 258.5359 
169.0415232 675.439 259.9022 
169.0501248 677.8095 261.3076 
169.0581888 679.9552 262.9177 
169.0665216 681.6693 264.1234 
169.0747776 683.6988 264.9086 
169.0831232 687.0324 266.2718 
169.0917888 689.5573 267.5958 
169.0998144 691.1699 268.8114 
169.1081216 691.4183 269.3203 
169.11648 691.502 269.7487 
169.1248128 691.7272 270.058 
169.1330816 691.7822 270.0997 
169.1419136 692.0124 270.1546 
169.14976 692.8611 270.4141 
169.1584512 693.2346 270.7752 
169.1664512 694.0134 271.4307 
169.1747456 694.6935 271.9469 
169.1830656 695.1169 272.6023 
169.1914752 695.6491 273.1986 
169.1997312 696.5269 274.0481 
169.209664 697.1221 275.0181 
169.2164224 697.7628 275.2558 
169.2250368 698.6584 275.4744 
169.2331008 699.7626 276.0332 
169.2417408 701.3461 276.4597 
169.249792 703.0149 277.2055 
169.2580352 704.3876 278 
169.2664064 705.7017 279.1823 
169.274752 707.6235 280.9008 
169.2830592 709.2104 282.312 
169.2941696 711.0426 283.0346 
169.2996864 712.5827 283.7047 
169.3080064 714.844 285.1642 
169.3163904 717.3546 286.4969 
169.3247232 719.6545 287.8708 
169.333056 721.4442 289.5848 
169.341376 723.7188 291.8112 
169.3497728 725.1877 293.2166 
169.3579776 726.7059 294.9406 
169.3692928 728.3683 295.95 
169.3746688 730.6047 297.4504 
169.3829632 732.9716 299.6522 
169.39136 734.8534 301.4897 
169.399744 736.7975 303.0842 
169.4079488 738.9798 304.9822 
169.4163584 741.0599 307.6223 
169.4246144 743.0369 309.9275 
169.4329472 744.8689 311.514 
169.4413312 747.2064 313.6833 
169.4496128 750.0237 316.1317 
169.457984 752.3451 318.3839 
169.4663296 753.8608 320.6509 
169.4746624 755.6246 323.3979 
169.483072 757.5344 326.1219 
169.491328 759.5015 328.1867 
169.4996096 761.2677 329.651 
169.5080064 763.356 332.0838 
169.5163008 765.9481 334.6136 
169.5253248 767.9594 337.2371 
169.5332992 769.8767 339.9728 
169.5412992 771.809 343.5878 
169.5495552 773.4589 346.1372 
169.5579136 775.2862 348.1066 
169.5662976 777.2774 350.1333 
169.5745408 779.6116 352.3203 
169.582912 781.8459 354.6889 
169.59136 783.394 356.9417 
169.600704 784.9995 359.4926 
169.607872 786.768 362.6016 
169.616256 788.3514 365.1489 
169.6245248 789.8199 367.3093 
169.6335488 792.0625 369.7674 
169.6412544 794.0854 372.023 
169.6495488 795.5467 374.2232 
169.6578688 796.7053 376.693 
169.6686592 798.0173 380.1094 
169.6745088 799.1608 383.4202 
169.6828288 800.2779 385.3472 
169.6911872 801.2222 387.3797 
169.6994944 802.5752 390.026 
169.7078784 803.5333 392.8631 
169.7161984 804.2906 395.8002 
169.72448 804.4973 398.6902 
169.7328256 805.5817 402.2351 
169.7439616 806.5217 404.7852 
169.7494912 807.0936 406.9094 
169.7577856 807.0776 409.1223 
169.7661952 807.9073 412.089 
169.7744896 808.7485 414.9612 
169.782848 809.2385 418.0274 
169.7916544 809.4526 420.6248 
169.7994496 809.9537 423.9766 
169.8081664 809.6116 427.3967 
169.8161664 809.397 430.0697 
169.8244224 810.0279 431.774 
169.8328064 810.2731 434.3465 
169.8411648 810.6594 437.0959 
169.849472 810.7229 439.8007 
169.857792 810.6858 441.8895 
169.8661376 810.7167 444.7042 
169.8744704 810.4315 448.1793 
169.8827648 809.9238 451.1396 
169.8911232 810.4321 453.5661 
169.8994816 810.7938 456.1013 
169.9083648 811.3997 459.3625 
169.9160832 811.2755 462.1586 
169.9244032 810.4891 464.5143 
169.9327744 809.8452 467.7412 
169.9411072 809.1766 470.9755 
169.9494016 808.922 473.9509 
169.9578624 808.9901 475.7914 
169.9660672 808.9296 478.9573 
169.9749248 809.0837 481.5945 
169.9834752 809.1793 484.287 
169.9910912 808.8187 486.5104 
169.9994112 808.6514 489.2603 
170.00768 808.2537 492.7763 
170.0161664 808.2082 495.0548 
170.0247296 808.3207 496.804 
170.0326912 808.5155 498.9006 
170.0410496 808.9316 501.3127 
170.0521472 809.335 503.809 
170.057728 809.7316 506.0175 
170.0660736 809.5382 507.6174 
170.0743168 809.2811 510.1418 
170.082688 809.0426 513.2586 
170.0910208 808.9124 516.0123 
170.0993408 808.9282 517.9714 
170.1076352 809.1569 520.0998 
170.1160064 809.3625 523.3024 
170.1272704 809.317 525.8528 
170.1326336 808.8754 527.6802 
170.1409664 808.3473 530.0268 
170.149312 807.2734 532.7699 
170.1576192 806.1536 534.9503 
170.1659904 805.6592 537.0906 
170.1742592 805.3868 538.9866 
170.1827072 805.1602 541.1205 
170.1910784 804.7612 543.4423 
170.1995136 804.0627 545.9835 
170.2076416 803.0186 548.0814 
170.2162432 802.3603 550.0815 
170.22432 801.2021 552.6318 
170.232576 799.4382 555.4259 
170.2409472 798.2159 557.7203 
170.2492928 797.5496 559.5164 
170.257984 797.1532 562.3409 
170.2659584 796.7521 565.089 
170.2742272 795.9146 567.9353 
170.28256 794.8456 569.8064 
170.2909312 794.222 571.9208 
170.2992512 792.6284 574.4307 
170.3075328 791.166 576.7331 
170.3164416 790.4356 578.7006 
170.324224 789.7864 580.0487 
170.3325696 789.0453 582.1685 
170.3409408 788.4966 585.2383 
170.3492736 787.6968 587.8309 
170.3575168 786.5126 589.9564 
170.365888 785.0641 592.2656 
170.374336 783.5433 594.4916 
170.3832448 782.0891 597.0061 
170.3908736 781.2005 598.9698 
170.3991424 780.2767 601.2122 
170.407488 779.525 604.1287 
170.416 778.8463 606.4179 
170.4241536 777.7651 608.6345 
170.4324736 776.7127 610.462 
170.4412672 775.4616 612.1654 
170.4491776 774.1682 613.4628 
170.4575232 772.5529 614.7994 
170.4658304 771.3056 616.2588 
170.474176 770.4839 617.8704 
170.4824704 769.1389 620.3858 
170.4908288 767.2685 623.342 
170.4991872 765.4449 625.2753 
170.5074432 764.0566 627.0648 
170.5187712 762.4297 628.8129 
170.52416 759.9855 629.9552 
170.5324544 757.6467 630.4324 
170.5407872 755.834 631.0585 
170.5490944 753.5736 632.4346 
170.5574528 751.0615 633.1185 
170.5705216 748.7626 633.2387 
170.5740928 746.415 633.0483 
170.5824384 743.9769 633.202 
170.5907584 741.5206 633.3134 
170.5991424 739.5201 633.0608 
170.6073984 737.0615 633.1426 
170.6157824 734.7831 633.5663 
170.6241024 732.1799 634.1528 
170.6357888 729.8126 634.5038 
170.641216 727.616 634.0763 
170.6491392 725.1613 634.1389 
170.6573824 722.0146 634.1141 
170.665728 718.7728 633.9652 
170.6741248 716.4653 633.9839 
170.6823808 714.2072 634.6081 
170.6907392 711.8195 635.2763 
170.6994816 709.5798 635.5773 
170.7073664 707.222 635.6808 
170.7157248 704.9587 635.861 
170.724032 701.783 635.8027 
170.7324416 698.7503 635.8277 
170.7407232 695.4557 635.9359 
170.7490432 693.5311 636.2087 
170.7578624 690.916 636.5827 
170.765632 688.8755 637.295 
170.7740544 686.5152 638.2478 
170.7823104 684.4688 638.5229 
170.7906816 681.7665 638.8575 
170.7990912 678.1951 639.0025 
170.8073344 674.8417 639.3681 
170.8157696 672.6459 639.9201 
170.8239872 670.173 640.1534 
170.8323072 667.3507 640.5521 
170.8406784 664.2994 641.2733 
170.8489728 661.6099 641.2759 
170.8572928 658.8718 641.7014 
170.865664 655.8364 641.409 
170.873984 652.6436 640.9903 
170.8827136 649.6679 640.5508 
170.890624 647.7021 639.9487 
170.8988928 644.0433 639.8083 
170.9072896 641.0869 640.1193 
170.9156224 637.9476 639.6868 
170.923904 635.1259 639.5499 
170.9322368 632.3043 639.3024 
170.9407104 629.0242 638.3792 
170.953344 626.2594 637.3937 
170.957248 624.1024 637.1834 
170.9655936 620.7989 637.3045 
170.973888 617.5925 637.4255 
170.9822976 615.0754 637.2153 
170.9906048 612.4314 636.8905 
170.9994496 609.4165 636.5897 
171.0072576 606.4517 635.902 
171.0156032 603.4626 635.3947 
171.0238848 600.6783 635.3023 
171.0324096 597.2767 635.2271 
171.0405504 593.9391 635.5706 
171.0488448 590.6741 635.3309 
171.0571648 587.6945 635.2283 
171.0659584 584.5037 634.8945 
171.0738432 581.7164 634.1315 
171.0822144 578.7049 633.2606 
171.09056 576.4564 632.7153 
171.09888 573.7617 632.3792 
171.1071488 570.4006 632.1028 
171.1159808 567.4962 631.288 
171.1243392 565.091 631.0679 
171.1322624 561.6359 630.7173 
171.1405312 558.6477 629.7715 
171.1507328 556.0259 629.2416 
171.157632 553.6139 629.0636 
171.165504 550.3871 628.4771 
171.1737984 547.257 628.4717 
171.1821184 544.1252 627.9808 
171.190592 541.6698 627.5294 
171.198848 538.8748 627.1213 
171.207168 536.0114 625.8636 
171.2154752 533.2615 624.2701 
171.2238336 530.7374 623.6495 
171.2321408 527.9137 623.1536 
171.2406784 525.1686 622.9426 
171.248896 522.4014 622.4445 
171.2575488 520.7194 621.7156 
171.265472 518.9327 621.2527 
171.2737536 517.4395 620.4753 
171.2820736 515.1255 619.3278 
171.290432 512.9091 618.3643 
171.2987648 510.8109 617.7686 
171.3070592 507.9891 617.1411 
171.315456 504.9151 616.5308 
171.3237632 502.1241 615.8339 
171.3320832 499.951 615.064 
171.3405952 498.3435 614.239 
171.3487872 495.8207 612.7887 
171.3574144 493.5055 611.129 
171.3654528 490.9041 610.136 
171.3737856 488.7131 609.5104 
171.3821056 485.563 608.754 
171.390464 482.4978 608.188 
171.3986816 480.1851 607.0455 
171.407488 478.3926 606.1373 
171.4153728 475.7289 605.212 
171.42368 473.3704 603.6774 
171.432 471.6969 602.2816 
171.4407168 470.1682 601.1688 
171.4486656 468.412 600.4398 
171.4574464 465.4884 599.7261 
171.465408 462.5345 598.9451 
171.473664 460.1271 597.6499 
171.4819968 458.2468 596.741 
171.4903424 455.8584 595.6461 
171.498688 453.2354 594.188 
171.5069824 450.5281 592.2329 
171.5155712 447.963 591.0269 
171.5236352 445.3547 589.9713 
171.53344 442.6325 588.9835 
171.5407104 440.0643 588.0333 
171.5486208 437.8452 586.7629 
171.5569792 434.8849 585.0751 
171.565376 432.5356 583.1725 
171.5736576 430.3877 581.5098 
171.5820032 428.2303 580.2855 
171.5903104 425.613 579.0334 
171.598592 423.1084 578.367 
171.606912 420.5346 577.415 
171.6153088 417.907 575.8113 
171.623936 416.0518 574.3529 
171.6336256 413.6926 572.37 
171.6406912 411.2034 570.1812 
171.6486016 409.3499 568.9974 
171.6569344 407.9297 567.8626 
171.6652928 406.4677 567.0333 
171.6735488 404.8931 566.8014 
171.6819072 403.4706 566.2281 
171.6903552 401.8783 565.5051 
171.6987904 400.661 564.6559 
171.7069568 399.5602 563.2645 
171.7155712 397.7101 561.0643 
171.723584 395.5787 558.8204 
171.731904 393.8026 557.9886 
171.7401984 391.7248 557.1047 
171.7486336 389.9324 556.1144 
171.7568512 387.8588 554.9924 
171.7652608 386.0381 553.6453 
171.773504 384.7672 552.5935 
171.7818624 383.2928 551.6091 
171.7902208 381.765 550.0007 
171.8011392 380.8165 549.1181 
171.807424 379.7959 548.489 
171.815616 378.7431 548.0422 
171.8235136 377.3253 547.6237 
171.8318336 375.0908 547.2869 
171.840192 372.508 547.2352 
171.8484992 370.222 546.7691 
171.8568448 368.8775 546.412 
171.8651648 366.6147 545.9233 
171.8735744 364.2729 544.8997 
171.8818176 361.8782 544.5107 
171.8901504 359.8466 544.7829 
171.898432 358.2236 545.2346 
171.9068288 355.7341 545.3367 
171.9151744 353.1683 545.598 
171.9262336 351.0315 545.7845 
171.9318016 349.322 545.3862 
171.94048 348.1798 544.6552 
171.9484928 346.4061 543.371 
171.9567616 344.7967 541.9533 
171.9650944 343.584 540.3508 
171.9735296 343.3542 538.8644 
171.9817728 342.4153 536.5709 
171.9905664 341.2142 535.1812 
171.9984896 340.9428 533.7055 
172.0067584 340.5692 531.7759 
172.0151808 340.6423 530.3495 
172.023424 340.4488 528.3586 
172.0317184 340.024 525.8344 
172.0402176 339.7742 523.5887 
172.0483712 339.3502 522.1579 
172.0571904 338.3846 520.291 
172.0654848 337.6879 517.6831 
172.0734464 337.3265 516.0226 
172.081728 337.323 513.6985 
172.0900736 337.0266 511.5751 
172.0985088 336.8354 508.5945 
172.1067264 336.7564 505.1981 
172.1155328 337.002 502.8398 
172.1233792 337.1489 499.617 
172.132096 336.7841 496.5632 
172.140032 337.0724 494.882 
172.1483264 336.944 493.6639 
172.1566592 336.8715 492.868 
172.1654144 336.9064 491.9993 
172.1732992 336.9809 490.8081 
172.1816448 337.0393 489.1187 
172.1900032 337.5132 487.6915 
172.1984768 337.9448 485.9294 
172.2066304 338.343 484.479 
172.2150016 338.1772 482.6837 
172.2234368 338.0267 479.5948 
172.231616 337.8738 476.7851 
172.2404096 338.3488 474.5017 
172.2482944 338.5164 472.2095 
172.2566912 338.6735 469.3129 
172.2649728 339.3854 466.5341 
172.2732672 339.5293 464.196 
172.2816 339.3496 461.8206 
172.2900096 339.1537 459.2667 
172.2982528 338.8569 456.2991 
172.3117056 338.8701 454.1918 
172.3150336 338.7429 451.9615 
172.3232896 338.9649 449.27 
172.3316224 339.3354 446.1152 
172.3400576 340.0092 443.0211 
172.348224 340.0224 440.5087 
172.3565696 340.0807 438.4113 
172.364928 339.8539 436.2816 
172.3737216 339.8642 434.0721 
172.381568 339.9757 431.6459 
172.3902208 340.1473 429.258 
172.398208 340.5983 426.9316 
172.406528 341.2755 423.7493 
172.4149376 342.2397 420.5492 
172.423232 342.5768 417.9901 
172.4315264 342.8214 415.239 
172.4404608 343.0041 412.4752 
172.4482176 343.5876 409.8283 
172.4570112 344.7704 407.2227 
172.464896 345.4456 404.845 
172.4732288 346.1732 403.0522 
172.481536 347.3516 400.3656 
172.4899072 348.4117 398.4322 
172.4982016 349.3878 396.8406 
172.5116928 349.7881 394.5648 
172.5156992 350.3543 391.8249 
172.5232 351.3135 389.0746 
172.5314688 352.4861 387.1242 
172.5398272 353.47 384.7736 
172.5483008 354.7707 382.41 
172.5564928 356.2956 379.8416 
172.5648384 357.3654 377.5438 
172.5736576 358.0647 375.1425 
172.5814912 359.0199 372.6833 
172.5898368 360.0104 370.0862 
172.5981184 360.7885 367.3501 
172.6066176 361.542 365.1463 
172.6148224 362.6943 361.7347 
172.6232192 364.2262 358.9836 
172.6338048 365.4254 356.5128 
172.6411648 366.5325 354.0412 
172.6481152 367.4861 351.1217 
172.6564096 368.506 348.1607 
172.6648064 369.6899 345.8549 
172.6732672 370.7337 343.8393 
172.681408 372.3405 340.909 
172.6897792 373.7961 338.5003 
172.6997376 375.7257 336.0905 
172.7064064 377.0027 333.9547 
172.7149824 378.0332 331.8795 
172.723072 379.6202 328.9296 
172.7318144 381.276 326.6727 
172.7397632 382.7253 324.8754 
172.7481216 384.2405 322.7791 
172.7564416 386.1591 320.827 
172.7646976 387.6255 319.141 
172.773056 389.2013 317.622 
172.781376 390.4564 316.2625 
172.7897344 391.6831 313.666 
172.798016 392.835 311.0955 
172.8063488 393.9327 309.4513 
172.8147328 394.9459 307.8845 
172.8230528 396.2327 306.1415 
172.8339072 398.2528 304.0376 
172.8396672 400.563 301.8001 
172.8480128 402.5551 299.5477 
172.8563456 403.9518 297.852 
172.864704 405.5848 295.1724 
172.8730496 407.4901 292.6945 
172.881344 409.6196 291.1104 
172.8897024 411.6219 289.7398 
172.8987392 413.9637 287.0586 
172.906304 416.8762 284.8845 
172.9154432 418.9459 283.2137 
172.9229568 420.7296 281.4253 
172.9312768 422.6803 279.0901 
172.9396736 424.4202 276.5838 
172.9479552 426.5058 274.2364 
